USERID;AGE;GENDER;PROVINCE;AGE_BUCKETS;RACE
496120;27;male;Free State;Youth;black
499367;32;male;Western Cape;Youth;black
507286;11;female;Eastern Cape;Kids;Unknown
511233;0;Unknown;Unknown;Infant;Unknown
512519;54;male;Gauteng;Adults;black
517144;29;male;Mpumalanga;Youth;black
519784;0;Unknown;Unknown;Infant;Unknown
520552;33;female;Eastern Cape;Youth;black
521247;21;male;Mpumalanga;Youth;black
522890;0;Unknown;Unknown;Infant;Unknown
530287;33;male;Mpumalanga;Youth;indian_asian
530321;33;female;Limpopo;Youth;black
530495;30;female;Gauteng;Youth;black
531053;18;male;Western Cape;Teens;coloured
533013;56;male;Eastern Cape;Seniors;coloured
534080;23;male;Eastern Cape;Youth;white
536151;42;female;Western Cape;Adults;white
539176;49;male;Western Cape;Adults;Unknown
542553;47;male;Western Cape;Adults;coloured
543441;25;male;Gauteng;Youth;white
543495;24;male;Gauteng;Youth;white
549030;42;male;Western Cape;Adults;Unknown
549032;42;male;Gauteng;Adults;black
549789;25;male;Gauteng;Youth;black
549843;24;female;North West;Youth;black
549969;21;male;Mpumalanga;Youth;indian_asian
551249;0;Unknown;Unknown;Infant;Unknown
552589;32;male;Gauteng;Youth;Unknown
555618;47;male;Eastern Cape;Adults;coloured
559277;26;male;Western Cape;Youth;Unknown
568131;34;male;Gauteng;Youth;black
573660;0;Unknown;Unknown;Infant;Unknown
575079;43;male;Kwazulu Natal;Adults;black
575863;26;male;Mpumalanga;Youth;white
575881;26;male;Western Cape;Youth;coloured
576231;17;male;Kwazulu Natal;Teens;black
578540;51;male;Eastern Cape;Adults;black
580854;0;Unknown;Unknown;Infant;Unknown
581681;48;male;Gauteng;Adults;white
582217;34;male;Mpumalanga;Youth;black
582393;30;male;Kwazulu Natal;Youth;indian_asian
582516;28;male;Gauteng;Youth;black
582615;26;male;Free State;Youth;Unknown
582881;20;female;Northern Cape;Youth;coloured
585153;51;male;Free State;Adults;white
585283;45;male;Gauteng;Adults;black
585356;43;male;Western Cape;Adults;coloured
585415;41;male;Mpumalanga;Adults;black
585562;38;female;Northern Cape;Adults;Unknown
585655;36;male;North West;Adults;white
585704;35;male;Mpumalanga;Youth;Unknown
585831;33;female;Gauteng;Youth;white
585833;33;male;Gauteng;Youth;white
586144;28;male;Limpopo;Youth;white
586305;25;male;Limpopo;Youth;black
586442;22;male;Limpopo;Youth;white
586459;22;male;Free State;Youth;black
586480;22;male;Mpumalanga;Youth;black
586564;19;male;Gauteng;Teens;coloured
588935;51;female;Western Cape;Adults;coloured
588987;48;male;Gauteng;Adults;black
589137;42;female;Gauteng;Adults;Unknown
589200;41;male;Kwazulu Natal;Adults;Unknown
589286;39;male;Gauteng;Adults;Unknown
589895;27;male;Eastern Cape;Youth;white
590330;18;male;Mpumalanga;Teens;white
590480;10;female;Western Cape;Kids;indian_asian
591868;0;Unknown;Unknown;Infant;Unknown
592732;45;male;Limpopo;Adults;black
592782;43;male;Gauteng;Adults;black
593079;37;male;Gauteng;Adults;white
593270;33;female;North West;Youth;white
593622;27;female;Gauteng;Youth;black
593624;27;male;Eastern Cape;Youth;Unknown
593674;26;male;Western Cape;Youth;Unknown
593678;26;male;Kwazulu Natal;Youth;black
593867;23;male;Gauteng;Youth;white
596255;54;male;Gauteng;Adults;Unknown
596302;50;male;Gauteng;Adults;white
596429;44;male;Gauteng;Adults;white
596969;33;female;Gauteng;Youth;black
597265;28;male;Gauteng;Youth;black
597268;28;male;Eastern Cape;Youth;black
597416;25;male;Gauteng;Youth;black
597491;24;male;Gauteng;Youth;black
597503;24;male;Gauteng;Youth;white
597546;23;male;Kwazulu Natal;Youth;black
600115;44;male;Mpumalanga;Adults;white
600435;36;male;Western Cape;Adults;black
600446;36;male;Eastern Cape;Adults;black
600667;32;male;Western Cape;Youth;coloured
600682;31;male;Kwazulu Natal;Youth;black
600713;31;male;Kwazulu Natal;Youth;black
600911;28;male;Eastern Cape;Youth;black
600984;27;male;Mpumalanga;Youth;black
601019;26;male;Eastern Cape;Youth;indian_asian
601098;25;male;Gauteng;Youth;black
601176;23;male;Mpumalanga;Youth;white
601178;23;female;Free State;Youth;black
601422;10;female;Western Cape;Kids;Unknown
603546;51;male;Gauteng;Adults;Unknown
603558;50;male;Gauteng;Adults;black
603910;38;male;Gauteng;Adults;black
604047;35;male;Kwazulu Natal;Youth;black
604198;32;male;Western Cape;Youth;Unknown
604372;29;male;Gauteng;Youth;black
604430;28;male;Eastern Cape;Youth;white
604596;25;male;Kwazulu Natal;Youth;white
604764;21;male;Eastern Cape;Youth;black
606205;0;Unknown;Unknown;Infant;Unknown
607481;36;male;Kwazulu Natal;Adults;black
607730;31;male;Gauteng;Youth;black
609311;0;Unknown;Unknown;Infant;Unknown
610413;64;female;Eastern Cape;Seniors;black
610483;52;male;Western Cape;Adults;Unknown
611188;32;male;Gauteng;Youth;black
611190;32;male;Gauteng;Youth;black
611337;30;male;Gauteng;Youth;coloured
611535;27;male;Gauteng;Youth;indian_asian
611645;25;male;Mpumalanga;Youth;black
611923;18;male;North West;Teens;indian_asian
614114;55;male;Gauteng;Adults;black
614417;39;male;Gauteng;Adults;white
614603;34;female;Gauteng;Youth;black
614652;33;male;Mpumalanga;Youth;white
615057;25;female;Limpopo;Youth;black
615122;24;male;Mpumalanga;Youth;black
615496;0;Unknown;Unknown;Infant;Unknown
617535;40;male;Gauteng;Adults;indian_asian
617547;39;male;Gauteng;Adults;black
617576;39;male;Western Cape;Adults;white
617871;32;male;North West;Youth;black
617961;30;male;Mpumalanga;Youth;indian_asian
618016;29;male;Gauteng;Youth;Unknown
618028;29;male;Kwazulu Natal;Youth;black
620473;53;male;Western Cape;Adults;coloured
620816;39;male;Gauteng;Adults;white
621148;32;male;North West;Youth;black
621261;30;male;North West;Youth;black
621328;29;male;Western Cape;Youth;Unknown
621470;26;male;Western Cape;Youth;white
621521;25;male;Gauteng;Youth;black
621524;25;male;Gauteng;Youth;white
621621;23;male;Gauteng;Youth;black
621695;20;female;Western Cape;Youth;Unknown
623340;53;male;Gauteng;Adults;Unknown
623488;43;male;Western Cape;Adults;coloured
623564;41;male;Gauteng;Adults;black
623681;37;male;Eastern Cape;Adults;coloured
623774;35;male;Eastern Cape;Youth;black
624208;26;male;Kwazulu Natal;Youth;Unknown
624257;25;male;Gauteng;Youth;black
624424;21;male;Kwazulu Natal;Youth;indian_asian
625936;56;male;Gauteng;Seniors;Unknown
626053;47;male;Gauteng;Adults;black
626697;31;female;Gauteng;Youth;black
626745;30;male;Limpopo;Youth;black
626750;30;male;Western Cape;Youth;coloured
626973;26;male;Free State;Youth;black
627027;25;male;Kwazulu Natal;Youth;indian_asian
627133;23;male;Gauteng;Youth;white
627170;22;male;Limpopo;Youth;black
629727;42;male;Gauteng;Adults;black
629932;39;male;Eastern Cape;Adults;white
630091;37;male;Western Cape;Adults;black
630358;34;female;Western Cape;Youth;black
630547;32;female;Gauteng;Youth;white
630977;28;male;Gauteng;Youth;coloured
630995;27;male;North West;Youth;black
631533;21;male;Gauteng;Youth;black
631602;19;male;Gauteng;Teens;black
635874;42;male;Kwazulu Natal;Adults;black
636140;37;male;Western Cape;Adults;Unknown
636464;32;male;Gauteng;Youth;black
636845;27;female;Gauteng;Youth;black
636896;26;male;Kwazulu Natal;Youth;indian_asian
638935;0;Unknown;Unknown;Infant;Unknown
641005;35;male;Mpumalanga;Youth;Unknown
641172;32;male;Limpopo;Youth;black
641340;29;female;Eastern Cape;Youth;black
641456;27;male;Mpumalanga;Youth;black
641522;26;male;Gauteng;Youth;indian_asian
641647;24;male;Gauteng;Youth;black
641735;22;male;Gauteng;Youth;black
641737;22;male;Kwazulu Natal;Youth;indian_asian
642504;0;Unknown;Unknown;Infant;Unknown
650987;44;female;Free State;Adults;black
652906;43;male;Western Cape;Adults;coloured
663218;36;male;Free State;Adults;white
667632;34;male;Western Cape;Youth;Unknown
695996;24;female;Gauteng;Youth;black
703886;20;male;Mpumalanga;Youth;indian_asian
712592;0;Unknown;Unknown;Infant;Unknown
719331;42;male;Gauteng;Adults;white
719575;38;male;Western Cape;Adults;coloured
720294;29;male;Mpumalanga;Youth;black
720305;29;female;Gauteng;Youth;black
720398;28;female;Gauteng;Youth;coloured
720646;25;male;North West;Youth;white
720995;18;female;Gauteng;Teens;black
722869;0;Unknown;Unknown;Infant;Unknown
722988;0;Unknown;Unknown;Infant;Unknown
723671;32;male;Gauteng;Youth;black
724179;21;female;Gauteng;Youth;black
727203;26;male;Western Cape;Youth;Unknown
729345;44;male;Gauteng;Adults;white
729427;42;female;Gauteng;Adults;black
729468;41;female;Eastern Cape;Adults;black
729721;35;male;Mpumalanga;Youth;black
730056;29;male;Gauteng;Youth;Unknown
730254;26;male;Gauteng;Youth;black
730294;25;male;Eastern Cape;Youth;black
730607;16;male;Gauteng;Teens;black
732996;41;male;Gauteng;Adults;indian_asian
733281;35;male;Gauteng;Youth;black
733347;34;male;North West;Youth;Unknown
733756;27;female;Kwazulu Natal;Youth;indian_asian
733939;24;male;Mpumalanga;Youth;white
736517;39;male;Mpumalanga;Adults;black
737176;25;male;Limpopo;Youth;black
737179;25;male;Gauteng;Youth;Unknown
738944;54;male;Gauteng;Adults;white
738991;50;male;Mpumalanga;Adults;black
739194;41;male;Gauteng;Adults;white
739396;36;male;Western Cape;Adults;coloured
739893;26;male;Limpopo;Youth;black
741931;45;male;Gauteng;Adults;Unknown
742848;25;male;Eastern Cape;Youth;black
745315;31;male;Limpopo;Youth;white
745547;26;male;North West;Youth;white
747185;40;male;Gauteng;Adults;white
747259;38;male;Gauteng;Adults;white
747690;29;female;Gauteng;Youth;black
749945;55;male;Western Cape;Adults;coloured
750489;36;male;Mpumalanga;Adults;black
750715;32;male;Western Cape;Youth;coloured
751018;27;male;North West;Youth;white
751072;26;male;Free State;Youth;indian_asian
754765;51;male;Eastern Cape;Adults;black
755058;40;male;Eastern Cape;Adults;white
755814;25;male;Gauteng;Youth;black
758214;113;male;Kwazulu Natal;Seniors;black
758272;53;male;Mpumalanga;Adults;black
758306;50;male;Free State;Adults;white
758931;30;male;Gauteng;Youth;black
760529;48;female;Mpumalanga;Adults;indian_asian
760937;36;male;Gauteng;Adults;black
761775;24;male;Gauteng;Youth;Unknown
763446;49;male;Free State;Adults;black
763525;37;male;Gauteng;Adults;black
763881;24;male;Kwazulu Natal;Youth;white
764296;23;male;Western Cape;Youth;coloured
764342;38;male;Eastern Cape;Adults;white
764355;24;male;Gauteng;Youth;white
764396;52;male;Eastern Cape;Adults;white
764429;22;male;Western Cape;Youth;white
764451;27;female;Gauteng;Youth;indian_asian
764468;34;male;Gauteng;Youth;black
764531;46;male;Limpopo;Adults;coloured
764656;34;male;Western Cape;Youth;indian_asian
764773;24;male;Gauteng;Youth;coloured
764800;28;male;Gauteng;Youth;black
764853;25;male;Gauteng;Youth;white
764912;22;male;Kwazulu Natal;Youth;Unknown
764929;34;male;Mpumalanga;Youth;black
764961;25;male;Gauteng;Youth;black
764989;31;male;North West;Youth;black
764993;43;male;Gauteng;Adults;Unknown
764997;31;male;Mpumalanga;Youth;black
765012;33;male;Gauteng;Youth;black
765182;35;male;Western Cape;Youth;black
765264;23;female;Mpumalanga;Youth;black
765340;14;male;Gauteng;Teens;coloured
765409;33;male;Gauteng;Youth;coloured
765556;34;male;Limpopo;Youth;black
765581;29;male;Mpumalanga;Youth;Unknown
765595;52;male;Mpumalanga;Adults;black
765600;22;male;Gauteng;Youth;black
765622;32;male;North West;Youth;black
765640;36;male;Gauteng;Adults;indian_asian
765679;42;male;North West;Adults;black
765684;25;male;Gauteng;Youth;coloured
765696;41;male;Western Cape;Adults;coloured
765734;31;female;Limpopo;Youth;black
765767;23;male;Western Cape;Youth;white
765884;27;male;Gauteng;Youth;black
765885;32;female;Eastern Cape;Youth;coloured
765950;40;female;Mpumalanga;Adults;black
766033;54;male;Western Cape;Adults;indian_asian
766115;34;male;Kwazulu Natal;Youth;black
766143;29;male;Western Cape;Youth;coloured
766872;49;female;North West;Adults;black
770213;21;male;Gauteng;Youth;black
770770;19;male;Western Cape;Teens;black
770963;0;Unknown;Unknown;Infant;Unknown
771003;31;male;Western Cape;Youth;coloured
771048;19;male;Gauteng;Teens;Unknown
771123;0;Unknown;Unknown;Infant;Unknown
771147;28;male;Mpumalanga;Youth;white
771427;38;male;Western Cape;Adults;coloured
771597;38;female;Gauteng;Adults;Unknown
771611;44;male;Kwazulu Natal;Adults;indian_asian
771685;0;Unknown;Unknown;Infant;Unknown
771703;55;male;Kwazulu Natal;Adults;white
771756;0;Unknown;Unknown;Infant;Unknown
771772;29;male;Gauteng;Youth;indian_asian
771778;21;male;Eastern Cape;Youth;black
771783;23;male;Gauteng;Youth;indian_asian
771785;43;male;Gauteng;Adults;black
771791;34;male;Gauteng;Youth;black
771793;40;female;Western Cape;Adults;indian_asian
771796;35;male;Western Cape;Youth;coloured
771797;35;male;Gauteng;Youth;Unknown
771802;43;male;Western Cape;Adults;coloured
771816;31;male;Gauteng;Youth;black
771823;26;male;Western Cape;Youth;black
771830;49;male;Gauteng;Adults;black
771848;28;male;Gauteng;Youth;black
771849;55;male;Gauteng;Adults;Unknown
771855;45;female;North West;Adults;black
771856;24;male;Kwazulu Natal;Youth;Unknown
771858;27;male;Gauteng;Youth;white
771867;14;male;Gauteng;Teens;black
771872;25;male;Western Cape;Youth;coloured
771876;25;male;North West;Youth;black
771877;25;male;Northern Cape;Youth;black
771881;31;male;Gauteng;Youth;black
771882;27;male;Gauteng;Youth;black
771888;41;male;Eastern Cape;Adults;coloured
771889;46;male;Eastern Cape;Adults;black
771902;24;male;Gauteng;Youth;black
771903;28;male;Gauteng;Youth;Unknown
771907;41;male;Kwazulu Natal;Adults;black
771911;25;male;North West;Youth;black
771924;31;female;Gauteng;Youth;black
771927;36;female;Western Cape;Adults;Unknown
771941;24;male;Western Cape;Youth;coloured
771945;32;male;Kwazulu Natal;Youth;black
771959;28;male;Western Cape;Youth;black
771974;23;male;Eastern Cape;Youth;black
771978;23;male;Kwazulu Natal;Youth;black
771985;23;female;Gauteng;Youth;black
772000;39;male;Mpumalanga;Adults;black
772028;30;male;North West;Youth;black
772030;34;male;Western Cape;Youth;coloured
772034;38;male;Kwazulu Natal;Adults;indian_asian
772042;31;female;Free State;Youth;white
772052;32;male;Western Cape;Youth;coloured
772054;27;male;Western Cape;Youth;white
772068;26;male;Kwazulu Natal;Youth;black
772088;35;male;Gauteng;Youth;black
772091;34;male;Gauteng;Youth;coloured
772098;54;male;Western Cape;Adults;white
772101;41;male;Gauteng;Adults;coloured
772102;60;male;Western Cape;Seniors;coloured
772117;29;male;Western Cape;Youth;coloured
772142;32;male;Western Cape;Youth;indian_asian
772147;29;male;Kwazulu Natal;Youth;black
772177;25;female;Gauteng;Youth;black
772202;26;male;Gauteng;Youth;black
772209;19;male;Mpumalanga;Teens;Unknown
772221;48;male;North West;Adults;black
772227;29;female;Limpopo;Youth;black
772230;21;male;Mpumalanga;Youth;black
772232;58;male;Western Cape;Seniors;coloured
772243;19;male;Eastern Cape;Teens;coloured
772251;31;male;Gauteng;Youth;black
772271;34;male;Western Cape;Youth;Unknown
772276;44;male;Eastern Cape;Adults;black
772277;48;male;Mpumalanga;Adults;black
772278;30;male;Western Cape;Youth;coloured
772309;35;male;Gauteng;Youth;black
772311;32;male;Mpumalanga;Youth;black
772325;31;male;Mpumalanga;Youth;black
772329;11;male;Kwazulu Natal;Kids;black
772330;21;male;Gauteng;Youth;white
772333;28;male;Mpumalanga;Youth;black
772341;31;male;Gauteng;Youth;Unknown
772343;29;male;North West;Youth;black
772355;25;female;Gauteng;Youth;Unknown
772361;47;male;Eastern Cape;Adults;white
772367;33;male;Free State;Youth;black
772369;57;female;Gauteng;Seniors;black
772378;25;female;Free State;Youth;Unknown
772390;37;male;Gauteng;Adults;black
772399;34;male;Gauteng;Youth;black
772418;42;male;Gauteng;Adults;black
772421;30;male;North West;Youth;black
772434;29;female;Kwazulu Natal;Youth;black
772437;31;male;North West;Youth;black
772448;31;male;Free State;Youth;black
772449;25;male;Gauteng;Youth;white
772450;31;male;Western Cape;Youth;Unknown
772451;36;female;North West;Adults;black
772455;57;male;Gauteng;Seniors;black
772474;26;male;Western Cape;Youth;coloured
772475;16;male;Gauteng;Teens;white
772477;35;female;Kwazulu Natal;Youth;black
772478;24;male;Mpumalanga;Youth;black
772499;33;male;Western Cape;Youth;black
772507;30;male;Gauteng;Youth;black
772511;21;male;Limpopo;Youth;black
772528;32;female;Mpumalanga;Youth;black
772529;27;male;Gauteng;Youth;black
772532;27;male;Western Cape;Youth;coloured
772551;51;male;Western Cape;Adults;Unknown
772553;26;male;Western Cape;Youth;coloured
772557;32;male;Western Cape;Youth;coloured
772561;24;male;Western Cape;Youth;Unknown
772563;51;male;Western Cape;Adults;coloured
772575;41;male;Gauteng;Adults;black
772584;24;male;Gauteng;Youth;black
772587;22;male;Mpumalanga;Youth;black
772606;29;male;Kwazulu Natal;Youth;black
772607;24;male;Gauteng;Youth;coloured
772614;24;male;Free State;Youth;Unknown
772618;14;female;Kwazulu Natal;Teens;coloured
772624;47;male;North West;Adults;black
772648;54;male;Western Cape;Adults;coloured
772650;37;male;Gauteng;Adults;black
772654;22;male;Limpopo;Youth;black
772665;34;male;Kwazulu Natal;Youth;black
772669;43;male;Western Cape;Adults;black
772671;24;male;Gauteng;Youth;white
772680;25;male;Gauteng;Youth;black
772685;36;male;Gauteng;Adults;black
772687;38;male;Limpopo;Adults;black
772694;32;male;Gauteng;Youth;black
772699;34;male;Gauteng;Youth;black
772704;27;male;Gauteng;Youth;white
772711;33;male;Kwazulu Natal;Youth;black
772734;38;male;Western Cape;Adults;white
772736;22;male;Western Cape;Youth;black
772742;25;female;Free State;Youth;black
772748;23;male;Gauteng;Youth;black
772759;46;male;Gauteng;Adults;black
772766;33;male;Mpumalanga;Youth;black
772778;32;male;Eastern Cape;Youth;coloured
772784;25;male;Kwazulu Natal;Youth;Unknown
772787;37;male;Gauteng;Adults;black
772796;13;male;Gauteng;Teens;black
772798;42;male;Kwazulu Natal;Adults;black
772802;21;male;Free State;Youth;coloured
772826;23;male;Limpopo;Youth;black
772827;28;male;North West;Youth;black
772828;25;male;Northern Cape;Youth;coloured
772829;32;male;Limpopo;Youth;black
772832;29;female;Gauteng;Youth;white
772839;27;male;Limpopo;Youth;black
772844;34;male;Gauteng;Youth;black
772855;30;male;Kwazulu Natal;Youth;black
772861;27;male;Gauteng;Youth;black
772873;9;male;Limpopo;Kids;black
772879;41;male;Kwazulu Natal;Adults;white
772881;32;male;Kwazulu Natal;Youth;black
772890;25;male;Gauteng;Youth;Unknown
772891;44;male;Eastern Cape;Adults;coloured
772897;32;male;Gauteng;Youth;black
772900;30;male;Gauteng;Youth;black
772903;40;male;Eastern Cape;Adults;coloured
772904;50;female;Gauteng;Adults;Unknown
772912;29;male;Eastern Cape;Youth;white
772919;35;male;Gauteng;Youth;white
772921;25;male;Mpumalanga;Youth;black
772926;39;female;Kwazulu Natal;Adults;coloured
772929;39;male;Western Cape;Adults;white
772932;27;male;Northern Cape;Youth;black
772938;36;male;Western Cape;Adults;coloured
772943;30;male;Western Cape;Youth;coloured
772946;34;male;Western Cape;Youth;black
772948;51;male;Kwazulu Natal;Adults;indian_asian
772950;35;female;Gauteng;Youth;black
772952;45;male;Mpumalanga;Adults;white
772954;32;female;Northern Cape;Youth;coloured
772955;30;male;Gauteng;Youth;Unknown
772956;25;male;Gauteng;Youth;indian_asian
772957;53;male;Gauteng;Adults;indian_asian
772964;40;male;Mpumalanga;Adults;Unknown
772972;32;male;Western Cape;Youth;coloured
772975;35;male;Gauteng;Youth;black
772976;26;male;Gauteng;Youth;black
772978;33;female;Gauteng;Youth;Unknown
772980;25;male;Limpopo;Youth;black
772983;46;male;Gauteng;Adults;Unknown
772988;31;male;Gauteng;Youth;black
772992;24;male;Mpumalanga;Youth;black
772998;21;male;Mpumalanga;Youth;white
773002;25;male;Gauteng;Youth;black
773004;32;male;North West;Youth;black
773012;45;male;Gauteng;Adults;black
773014;19;male;Gauteng;Teens;black
773016;45;male;Free State;Adults;black
773017;23;male;Gauteng;Youth;coloured
773020;20;male;North West;Youth;black
773027;39;male;Western Cape;Adults;coloured
773030;25;female;Northern Cape;Youth;black
773035;113;female;Western Cape;Seniors;white
773039;27;male;Kwazulu Natal;Youth;indian_asian
773044;25;male;Western Cape;Youth;black
773049;26;male;Kwazulu Natal;Youth;indian_asian
773052;49;male;Gauteng;Adults;coloured
773053;44;male;Limpopo;Adults;Unknown
773054;34;male;Gauteng;Youth;black
773055;26;male;Kwazulu Natal;Youth;black
773057;38;male;Western Cape;Adults;black
773059;38;male;Mpumalanga;Adults;black
773061;46;male;Gauteng;Adults;black
773062;32;male;Mpumalanga;Youth;black
773064;49;male;Gauteng;Adults;white
773065;21;female;Gauteng;Youth;coloured
773077;45;male;Gauteng;Adults;black
773090;34;male;Gauteng;Youth;indian_asian
773098;26;male;North West;Youth;black
773105;36;male;Gauteng;Adults;black
773113;28;male;Kwazulu Natal;Youth;black
773133;37;male;Gauteng;Adults;black
773138;40;male;North West;Adults;black
773141;24;male;Limpopo;Youth;black
773142;54;male;Mpumalanga;Adults;white
